,block_height,no_nodes,no_edges,value_transacted,total_density,nodes_self,selfloop_value,old_nodes_in,ratio_oldin_totalin,value_to_old,old_density
0,341392.0,4318.0,15433.0,1362475493089.0,0.0008279148444546872,351.0,35102705555.22063,4379.0,0.28372424517299466,491717224293.216,0.0005346903956708927
1,341395.0,3664.0,7812.0,894652261404.0,0.000582062809137045,268.0,29639933419.083336,2615.0,0.3346985792909254,452905416413.33057,0.0003055803434242372
