,block_height,no_nodes,no_edges,value_transacted,total_density,nodes_self,selfloop_value,old_nodes_in,ratio_oldin_totalin,value_to_old,old_density
35,344148.0,2633.0,8069.0,478634522279.0,0.0011643484554814565,325.0,133167741410.0,4374.0,0.5420074349442379,323540085753.3175,0.0012148908863398897
36,406613.0,3688.0,9247.0,1703529837829.0,0.000680043678116287,870.0,272382458197.82855,2751.0,0.297469723183391,817133751421.0271,0.0004474158756081794
37,405078.0,2185.0,6864.0,534482481423.99994,0.0014383785550833605,635.0,41698457868.568184,2007.0,0.2923525127458121,233716307219.21356,0.0010442762415908986
38,422487.0,4063.0,8210.0,747913165451.0,0.0004974579957011389,2188.0,136505025300.83334,5322.0,0.6481549141395688,402261352646.29376,0.0006456337265471641
39,347736.0,8217.0,50780.0,657352971905.0,0.0007521751459527882,370.0,20179934925.333332,41812.0,0.8233788227880506,160867327722.29654,0.0009670707637623487
40,417372.0,6693.0,11586.0,1908296460719.0,0.0002586763753585769,486.0,86584469597.29546,3734.0,0.32225770259773884,878371744197.4158,0.0001494451766242945
41,350301.0,1222.0,1766.0,211022878388.0,0.0011835969282777794,94.0,26754178174.772728,1052.0,0.5953593661573288,107674271506.86137,0.0012176710686535666
42,443998.0,7156.0,9354.0,2255189715153.0,0.00018269110204100766,708.0,109848136020.62172,4053.0,0.4332442544094067,852251157077.8713,0.0001975481724441067
43,441443.0,7908.0,10046.0,1064980177694.0,0.00016066259390349585,624.0,68621842199.509125,4170.0,0.4150492684383398,437033649033.1041,0.00017013048900965644
44,416868.0,5683.0,7731.0,1557686060595.0,0.00023941799408785274,934.0,195025970629.82278,3836.0,0.496120020693223,730643182492.0862,0.0002982659061821862
45,417381.0,6693.0,8782.0,2614963469086.0,0.00019607249511470934,1216.0,429454696957.9573,4403.0,0.5013093476033246,1359302495754.3525,0.00023523281365178618
46,381030.0,5889.0,16650.0,3542116487163.0,0.00048018090101663383,1403.0,148326034335.0595,5503.0,0.33049066122154824,1456363474649.0386,0.00034817676280177244
47,400743.0,7360.0,15649.0,3637083407874.0,0.00028892822748837567,1125.0,271485847769.5976,7766.0,0.49623003194888177,1940667568774.4,0.0002611776046393065
48,440433.0,5482.0,12835.0,326598130133.0,0.00042716635578541,674.0,16801141544.304657,8637.0,0.6728731692115923,201951756371.03876,0.0004877804780869622
49,388542.0,3516.0,14897.0,2805552960998.0,0.001205381778401358,1124.0,114891011657.3393,3307.0,0.22197610417505706,1215558719904.7822,0.0006932077806939379
50,420982.0,946.0,2149.0,282700823429.0,0.0024038837992326366,325.0,57951452885.60596,1199.0,0.5576744186046512,184763702511.78326,0.0025194146909489437
51,440441.0,6727.0,10050.0,1232218929287.0,0.00022212005436438059,751.0,27533746380.55641,5556.0,0.5527808178290717,144283406170.3304,0.0002509923303678513
52,395899.0,6203.0,11451.0,1171887634465.0,0.00029765273099434934,843.0,68361312135.809235,5616.0,0.4903946908836884,730269595169.5139,0.0003170088206354689
53,422526.0,4747.0,6209.0,361174854188.0,0.0002755971322984304,559.0,69844349989.5,2121.0,0.34154589371980676,207732951646.3598,0.00013983661367573502
54,438914.0,8199.0,10022.0,927550779052.0,0.00014910273094848113,564.0,106518315392.74545,3410.0,0.3402174997505737,374340205158.75793,0.00014844403051117973
55,418411.0,9065.0,11596.0,1779287281828.0,0.00014113037691401074,603.0,186607028132.45807,3668.0,0.3162886953522463,1077048075597.5995,0.00016186105519202458
56,434820.0,5906.0,9714.0,1984531514744.0,0.0002785381934816787,533.0,110179412737.23645,3672.0,0.3779722079258878,979000835622.739,0.0002125910321395379
57,429190.0,2970.0,3817.0,555732016531.0,0.0004328680313860509,248.0,105662740397.75,1329.0,0.34808800419067576,354140157986.8943,0.0003695659127056819
58,424129.0,6968.0,11869.0,1347765388887.0,0.0002444894802576753,1137.0,592582563203.3925,7928.0,0.6679022746419545,1216434927180.6318,0.00024077086826724417
59,449673.0,8374.0,12236.0,588607142473.0,0.0001745120501312249,416.0,58676587875.91667,5308.0,0.4337664460243524,238949759310.1975,0.00022222132311446548
60,433298.0,7020.0,10280.0,1510747122005.0,0.00020863192255128428,1081.0,81371068209.02463,4546.0,0.44217488571150665,754945475980.1718,0.00020965934585097064
61,343187.0,3559.0,7894.0,499221476843.0,0.0006233948215111805,265.0,13930521324.02381,3205.0,0.4059531348955035,200644188298.27557,0.00034731702877351746
62,390804.0,3.0,2.0,22090000.0,0.3333333333333333,1.0,11045000.0,2.0,0.6666666666666666,22090000.0,0.3333333333333333
63,422551.0,6829.0,8397.0,3155890625250.0,0.00018008333631434843,1167.0,506822326213.8714,4400.0,0.523934270064301,1479784949265.098,0.00020791058021189218
64,430237.0,5543.0,15126.0,576491310489.0,0.0004923939362432211,594.0,98535435074.3587,3242.0,0.21431876776624578,389325922556.4996,0.00015312869969791234
65,442014.0,8086.0,10594.0,1440579023787.0,0.00016204894477747026,379.0,97008392926.65884,4154.0,0.39207173194903255,593761201922.3191,0.00016764401198712494
66,343201.0,4069.0,4500.0,1198370428242.0,0.0002718591030389498,459.0,67508324387.33333,2109.0,0.46856254165740946,462802328010.5065,0.00034668683840595005
67,391843.0,2267.0,3754.0,335064399154.0,0.0007307735882774105,609.0,18884970093.13095,2151.0,0.5728362183754994,150093017601.32983,0.0008347671687054627
68,405943.0,2998.0,4278.0,1426859216790.0,0.0004761265601825975,248.0,37467012594.028564,2172.0,0.5075952325309652,1062214831636.9126,0.00021378656084231905
69,396463.0,867.0,1232.0,172556683491.0,0.0016408682750372258,156.0,14580753475.5,686.0,0.5563665855636658,83340976918.74405,0.0018007997669553242
70,359600.0,211.0,1074.0,13408271246.0,0.024238320920785376,270.0,4174784881.754902,733.0,0.6818604651162791,7602207510.5,0.03545750024623264
71,402611.0,5623.0,11129.0,1321408268919.0,0.00035204421946175354,866.0,39839493573.62399,5291.0,0.47538185085354895,463941636849.97546,0.00028302992766805426
72,405179.0,7795.0,18501.0,2509399440478.0,0.00030452200612204286,1049.0,195799227583.92535,6761.0,0.36541995459950277,1082562752052.0302,0.0002500682563670693
73,404668.0,5283.0,14315.0,1932389131296.0002,0.0005129940699103947,920.0,146784319649.6161,4588.0,0.320480581167924,835856738074.31,0.0003377919713659786
74,359101.0,4492.0,25081.0,1024185959722.0,0.0012432602416666716,1014.0,104246856528.26073,7240.0,0.2886532174467746,418892232492.16455,0.0009304766712777133
75,389408.0,4713.0,11382.0,356900693568.0,0.0005125259505100404,1007.0,14918034578.651724,4226.0,0.37125538083106385,169248769655.34845,0.0003472369894668198
76,345794.0,2859.0,9573.0,2002404479713.9998,0.0011715792712343694,320.0,55102405837.21429,1978.0,0.20660121161479006,999823554996.0801,0.0005393733868122481
77,347331.0,1180.0,2744.0,43178258499.0,0.0019723695749054786,77.0,5972985012.5,410.0,0.1493624772313297,19577448806.585716,0.0003962354680887882
78,396918.0,2899.0,6446.0,85473572359.0,0.0007672620267668035,399.0,5111456621.585874,2733.0,0.4239181014425314,46342205922.43161,0.0003993151544775382
79,363208.0,5681.0,13726.0,1737583644721.9998,0.00042537392990224396,862.0,92625027148.63333,9065.0,0.660377358490566,807743724524.6304,0.00023608558183625813
80,379081.0,2580.0,5926.0,341538623559.0,0.0008906162174510281,463.0,16329025042.606733,2325.0,0.392272650582082,156880899609.44147,0.0008384426550288771
81,396493.0,5908.0,17195.0,1176957806893.0,0.0004927137959519013,1121.0,70763192414.9877,8543.0,0.4968015817632007,553462601051.5607,0.0005762281284264821
82,415950.0,6287.0,14966.0,4305084049262.0,0.0003786935462330265,750.0,140535319325.714,11572.0,0.773167635464689,1531273601867.1538,0.0005547680299609738
83,411345.0,7856.0,11130.0,2256698814835.0,0.000180363020686812,1319.0,132191743204.20216,5316.0,0.4775851226304914,833760024393.1448,0.00022798852124250886
84,357588.0,304.0,892.0,54001791678.0,0.00968386312315442,64.0,6388859798.333333,240.0,0.2687569988801792,25571444444.833336,0.005527684875510962
85,393944.0,2202.0,3996.0,340768934661.0,0.0008244951823978945,265.0,81935429275.13817,3283.0,0.8213660245183888,264271113446.79077,0.0008400808461567076
86,375066.0,5486.0,14003.0,2214216366221.0,0.0004653595744334381,1053.0,245278644577.2246,6134.0,0.43801770922593547,936048998960.8608,0.00041974719087024766
87,423643.0,7145.0,10534.0,2377821407893.0,0.0002063714592229274,1184.0,523907858655.8059,5694.0,0.540484100616991,1401935300665.1497,0.0002611131950173879
88,359134.0,4812.0,20942.0,618832080364.0,0.0009046012419930566,675.0,62266585151.50009,3195.0,0.15255694026643749,199366819152.25055,0.0002212696349416155
89,358949.0,4627.0,14313.0,1774614733758.0,0.0006686911005918287,1079.0,98443109804.46753,4305.0,0.3007545060779656,589902870194.9077,0.0004782832864841283
90,444129.0,5421.0,9663.0,573724497841.0,0.00032887683608435423,700.0,30467344783.500004,5533.0,0.5725372516556292,402114683865.33014,0.0003137047707891326
91,445563.0,8441.0,10262.0,1118241261069.0,0.0001440441626882105,481.0,97039226033.50854,3542.0,0.34512325830653806,465808214300.82983,0.00016056788430411192
92,440548.0,7282.0,13536.0,684449137713.0,0.00025529872157128216,489.0,125268122564.13333,3360.0,0.2482086134298589,316040178788.5879,0.0001767462117415905
93,424166.0,7749.0,9433.0,1734499630660.0,0.0001571138827645621,1004.0,357244426113.24524,3803.0,0.40311638753444984,922792274415.6376,0.0001729355814958928
94,373174.0,1622.0,3811.0,167486187935.0,0.0014494561591807892,227.0,8964747046.5,948.0,0.24868835257082897,49152737447.87338,0.0008048289738430583
95,371944.0,324.0,584.0,30182547342.0,0.005580399801246035,50.0,2389830639.5000005,270.0,0.46153846153846156,4429695814.633333,0.006108324043106652
96,395172.0,9189.0,37297.0,295460018320.0,0.00044175824352838446,1215.0,29671797801.9,28650.0,0.7681377017534452,130247331597.98604,0.0004776243831224564
97,353514.0,1619.0,3273.0,397598946653.0,0.0012494550574107992,146.0,15106104745.5,1095.0,0.3344532681734881,140975929823.27032,0.0008018489693882364
98,406254.0,6683.0,11513.0,3933354809411.0,0.00025781641921321494,1181.0,1005006733753.4009,5783.0,0.502258120548897,2630701799707.9326,0.00029524704776826656
99,371440.0,4149.0,12011.0,1174322764738.0,0.0006979060841884731,1214.0,81929128945.09045,7073.0,0.5888278388278388,630001917435.3885,0.0007399061628872633
100,370728.0,5020.0,10677.0,433094453643.0,0.0004237681670210967,374.0,15056786969.104168,5627.0,0.5269713429481176,203297610324.88654,0.0003593050231975451
101,346355.0,1625.0,5104.0,318857364770.0,0.001934065934065934,218.0,17480675951.785713,1265.0,0.24779627815866798,126777642281.80954,0.0011681156840054202
102,420596.0,6805.0,10433.0,1856572489118.0,0.00022532883582765205,1029.0,269032121348.59933,4026.0,0.3858539390454284,767454569282.7178,0.00021649276279286553
103,406775.0,4841.0,13700.0,1190639363691.0,0.0005847094634159666,1199.0,232821819137.43292,4756.0,0.3471279468651923,662374008260.1694,0.00048659464507479444
104,355882.0,2379.0,6514.0,639805420312.0,0.001151440396432055,339.0,42920041802.83333,1773.0,0.2721412125863392,253016809415.60986,0.0006825013551470951
105,384254.0,5113.0,16208.0,2060618768152.0005,0.0006201015117805514,791.0,71113247423.05237,4591.0,0.28323770744648036,867902502935.8099,0.00037938211982322843
106,419583.0,6659.0,17834.0,1391116207810.0,0.0004022499109181326,1070.0,403299421421.386,9005.0,0.504906083543594,952347649359.4417,0.00039755853858925425
